         16168406 function calls (16154416 primitive calls) in 13.867 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-228>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-229>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-230>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-231>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-232>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-233>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-234>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-235>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-236>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-237>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-238>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-239>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-241>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-243>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-244>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-162>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-163>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-164>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-165>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-166>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-167>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-168>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-169>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-170>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-171>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-173>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-174>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-175>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-176>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-177>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-179>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-180>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-181>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-182>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-183>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-184>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-185>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-186>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-187>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-188>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-189>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-190>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-191>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-192>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-193>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-194>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-195>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-196>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-197>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-199>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-200>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-201>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-202>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-204>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-206>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-207>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-208>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-209>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-210>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-211>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-212>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-213>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-214>:1(<module>)
        1    0.000    0.000    0.000    0.000 flow_matrix.py:79(FullInverseLaplacian)
        1    0.000    0.000    0.000    0.000 flow_matrix.py:93(SuperLUInverseLaplacian)
        1    0.000    0.000    0.000    0.000 flow_matrix.py:109(CGInverseLaplacian)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-119>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-120>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-121>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-122>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-123>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-124>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-125>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-127>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-128>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-130>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-131>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-132>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-133>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-136>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-137>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-138>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-139>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-140>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-141>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-143>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-144>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-145>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-146>:1(<module>)
        1    0.000    0.000    0.000    0.000 chordal.py:26(NetworkXTreewidthBoundExceeded)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-147>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-148>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-150>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-151>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-152>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-153>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-154>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-155>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-156>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-157>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-158>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-86>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-87>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-88>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-89>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-90>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-91>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-92>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-93>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-94>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-96>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-97>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-98>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-100>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-101>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-103>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-104>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-105>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-106>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-107>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-108>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-109>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-111>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-112>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-113>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-114>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-115>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-116>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-117>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-118>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:48(get_init)
        1    0.000    0.000    0.000    0.000 <decorator-gen-0>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-1>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-2>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-3>:1(<module>)
        1    0.000    0.000    0.000    0.000 <decorator-gen-4>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-65>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-66>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-67>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-68>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-69>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-70>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-72>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-73>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-76>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-77>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-78>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-79>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-80>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-81>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-82>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-83>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-84>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-85>:1(<module>)
        1    0.000    0.000    0.000    0.000 sf_error.py:5(SpecialFunctionWarning)
        1    0.000    0.000    0.000    0.000 sf_error.py:13(SpecialFunctionError)
        1    0.000    0.000    0.000    0.000 _matfuncs_sqrtm.py:22(SqrtmError)
        1    0.000    0.000    0.000    0.000 _ccallback.py:9(CData)
        1    0.000    0.000    0.000    0.000 kdtree.py:261(leafnode)
        1    0.000    0.000    0.000    0.000 base.py:16(SparseWarning)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-33>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-34>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-35>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-41>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-43>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-45>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-46>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-49>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-50>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-55>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-57>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-58>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-59>:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:decorator-gen-60>:1(<module>)
